station,lat,lon
5365.02,40.71739973,-73.98016555
5368.03,40.71759894980997,-74.01587963104248
5369.01,40.71888,-73.91427
5371.07,40.71766197083994,-73.94880026578903
5374.01,40.7172274,-73.98802084
5379.09,40.7190095,-73.95852515
5379.10,40.71745169,-73.95850939
5382.06,40.718822,-73.99596
5382.07,40.71779817737835,-73.99316132068634
5388.01,40.716425,-73.96594
5391.06,40.71939226,-74.00247214
5392.04,40.71832,-73.90128
5400.05,40.71870987,-74.0090009
5401.03,40.71790852734058,-73.908454477787
5403.04,40.7169811,-73.94485918
5403.05,40.71929301,-73.94500379
5406.02,40.71850211,-73.98329859
5406.04,40.71926081,-73.98178024
5409.02,40.71798,-73.91818
5411.07,40.71924,-73.95242
5411.08,40.71816969454208,-73.95520135760307
5414.06,40.72019576,-73.98997825
5414.07,40.719383,-73.991479
5419.04,40.718389,-73.961501
5422.04,40.71910537,-73.99973337
5422.09,40.72028,-73.99879
5430.08,40.71911552,-74.00666661
5430.10,40.7197920901383,-74.0052238852195
5431.01,40.71988,-73.90556
5433.03,40.71907891179564,-73.94223690032959
5433.04,40.71882,-73.93948
5436.09,40.72082834,-73.97793172
5436.09_Pillar,40.72083,-73.97793
5436.11,40.71978635452822,-73.97871628403664
5440.05,40.71921,-73.9124
5442.05,40.71915571696044,-73.94885390996933
5442.09,40.72084,-73.94844
5445.02,40.72066442,-73.98517977
5445.07,40.720747,-73.986274
5450.01,40.720253,-73.957082
5450.04,40.72079821,-73.95484712
5453.01,40.72110063,-73.9919254
5453.05,40.71893904,-73.99266288
5453.06,40.72054,-73.9949
5458.02,40.719876,-73.963865
5470.02,40.71996118117138,-74.00844320654869
5470.10,40.721319,-74.010065
5470.12,40.72019521437465,-74.0103006362915
5471.04,40.72098,-73.90701
5473.03,40.72158,-73.94546
5473.06,40.721226,-73.941845
5476.03,40.7208736,-73.98085795
5481.04,40.72179134,-73.9504154
5484.09,40.722055,-73.989111
5489.03,40.72036775298455,-73.96165072917938
5489.04,40.72248188638219,-73.95921930670738
5489.06,40.72054,-73.959
5492.05,40.722103786686034,-73.99724900722504
5500.02,40.72170005235607,-74.00238141417502
5500.07,40.72243797,-74.00566443
5501.06,40.72155,-73.90295
5503.01,40.72226,-73.93889
5506.10,40.72368361,-73.97574813
5506.14,40.72228087,-73.97668709
5509.02,40.72231,-74.0106
5510.02,40.72249,-73.90854
5510.05,40.72235,-73.91215
5515.02,40.72217444,-73.98368779
5515.08,40.72334683218016,-73.98265913128853
5520.09,40.724055,-73.955736
5523.02,40.72229346,-73.99147535
5532.01,40.72362738,-73.99949601
5539.06,40.72185379,-74.00771779
5540.06,40.72368,-73.90458
5542.04,40.72325,-73.94308
5545.01,40.72412944090093,-73.97901266813278
5545.04,40.72299208,-73.97995466
5548.01,40.72419,-73.91244
5550.05,40.72311651,-73.95212324
5550.09,40.7239567849954,-73.94984364509583
5553.03,40.72467721,-73.98783413
5553.10,40.72307749068673,-73.98583620786667
5558.04,40.722767,-73.957021
5561.04,40.72317958,-73.99480012
5561.06,40.72456089,-73.99565293
5569.06,40.72494672359416,-74.00165855884552
5569.07,40.72323,-74.00314
5570.04,40.72353,-73.89967
5572.07,40.72532,-73.9368
5575.08,40.72580614,-73.97422494
5575.13,40.72506551015475,-73.97515833377838
5578.02,40.72405549,-74.00965965
5579.02,40.72403,-73.90853
5579.04,40.7261,-73.90917
5581.01,40.72557,-73.94434
5584.04,40.72453734,-73.98185424
5584.05,40.7251285241158,-73.98131668567657
5593.01,40.72335597960796,-73.98864984512329
5593.02,40.72502876,-73.99069656
5593.04,40.7262807,-73.98978041
5602.06,40.72511734422387,-73.99930492043495
5610.09,40.72431,-74.00473
5611.04,40.72558,-73.90417
5611.05,40.72655,-73.90321
5613.04,40.72577,-73.94173
5616.01,40.72521311,-73.97768752
5616.08,40.727243,-73.976831
5623.03,40.724812564400175,-73.94752621650696
5626.06,40.72479007746337,-73.98430064320564
5626.07,40.72621788,-73.98379855
5626.13,40.72779126,-73.98564945
5626.15,40.72633085971696,-73.98616880178452
5633.04,40.72606,-73.95621
5636.11,40.72743423,-73.99379025
5636.13,40.72486122254819,-73.99213135242462
5644.05,40.726378,-74.000472
5653.12,40.72583996792375,-74.0076532959938
5656.03,40.7277,-73.94395
5659.05,40.72740794,-73.98142006
5659.11,40.72746420692392,-73.97950418293476
5666.04,40.72708584,-73.95299117
5666.11,40.725819,-73.950815
5669.10,40.7284186,-73.98713956
5669.12,40.72737869323223,-73.98840844631195
5676.04,40.72693,-73.95863
5679.05,40.72706363348306,-73.99662137031554
5679.08,40.72615604980408,-73.99510189890862
5687.04,40.72710258,-74.00297088
5687.11,40.72789701409023,-74.00536268949507
5688.02,40.72897,-73.90115
5696.03,40.7277140777778,-74.01129573583603
5703.13,40.72854745023944,-73.98175925016403
5703.13_Pillar,40.72861,-73.98178
5709.03,40.72755807335852,-73.95505852997303
5712.03,40.72951496224949,-73.99075269699097
5712.12,40.72769,-73.990993
5721.01,40.73047747,-73.99906065
5721.01_Pillar,40.73048,-73.99906
5721.07,40.72840059450829,-73.99968780577183
5721.14,40.72917025,-73.99810231
5730.08,40.728846,-74.008591
5731.03,40.73028,-73.90421
5736.09,40.72938685,-73.97772429
5743.02,40.72984,-73.94839
5746.02,40.72970805644994,-73.9865979552269
5746.14,40.72953837,-73.98426726
5752.07,40.72906,-73.95779
5752.09,40.729803,-73.959099
5755.01,40.72903917,-73.99404649
5755.09,40.73049393,-73.9957214
5755.09_Pillar,40.73049,-73.99572
5755.14,40.73143724085228,-73.99490341544151
5763.03,40.73038599,-74.00214988
5764.02,40.73145,-73.90022
5769.06,40.72984830346529,-73.97455215454102
5772.05,40.73115,-74.00887
5772.07,40.73142106543068,-74.01077985769007
5779.08,40.73221853,-73.98165557
5779.09,40.72966729392978,-73.98067966103554
5779.10,40.73139303364151,-73.98286700248718
5779.11,40.73031071000895,-73.98047178983688
5785.05,40.73026,-73.95394
5785.10,40.73124,-73.95161
5788.12,40.73223272,-73.98889957
5788.13,40.73020660529954,-73.99102628231049
5788.15,40.732647,-73.99011
5788.16,40.73127,-73.98849
5794.05,40.731734785883454,-73.9612390102593
5797.01,40.73226398,-73.99852205
5805.05,40.73172428,-74.00674436
5805.07,40.73213896287381,-74.00363802909851
5806.01,40.73169,-73.90159
5820.08,40.73153937464073,-73.9853024482727
5820.08_Pillar,40.73139,-73.98501
5826.02,40.73232194,-73.9550858
5829.12,40.73261787,-73.99158043
5838.09,40.73224119,-74.00026394
5845.02,40.73303,-73.871
5847.01,40.73291553,-74.00711384
5847.06,40.73342399437081,-74.00851495563984
5847.08,40.73191132323174,-74.008769094944
5851.01,40.73224,-73.94383
5854.09,40.73381219196632,-73.98054420948029
5854.10,40.732339777151054,-73.97898383438587
5860.02,40.73396,-73.95204
5863.07,40.734232,-73.986923
5869.04,40.73266,-73.95826
5872.10,40.73275887045087,-73.99581670761108
5878.02,40.73466,-73.86501
5880.02,40.73401143,-74.00293877
5881.01,40.73394,-73.90128
5883.06,40.73443564069459,-73.93790781497955
5886.13,40.733208626522426,-73.9756813647
5887.03,40.73481,-73.87431
5896.01,40.73431166276575,-73.98372530937195
5902.07,40.735217,-73.954926
5905.12,40.73454567,-73.99074142
5905.14,40.734814,-73.992085
5914.03,40.73532427,-73.99800419
5914.08,40.735238,-74.000271
5917.02,40.73565914819229,-73.93478840589523
5920.03,40.73628,-73.86752
5922.04,40.73498,-74.00697
5922.07,40.73535398,-74.00483091
5922.08,40.73652889,-74.00618026
5923.02,40.73568,-73.90387
5929.01,40.736502,-73.97809472
5930.02,40.73672,-73.87728
5938.01,40.73624527,-73.98473765
5938.11,40.735367055605394,-73.98797392845154
5944.01,40.73564,-73.95866
5945.01,40.73715,-73.85614
5947.04,40.735445,-73.99431
5953.03,40.73727,-73.86415
5955.12,40.735918,-74.000939
5956.04,40.73577,-73.90184
5956.05,40.73707,-73.90077
5962.04,40.73649,-73.86995
5964.01,40.7361967,-74.00859207
5971.08,40.73587678,-73.98205027
5971.09,40.73716919369882,-73.98122549057007
5977.01,40.73555,-73.95284
5980.07,40.73704984,-73.99009296
5983.04,40.73787237950538,-73.92264068126678
5987.03,40.73761,-73.85959
5989.02,40.738046142482766,-73.99642959237099
5992.02,40.73781699881193,-73.93024072051048
5995.07,40.73716,-73.86625
5997.10,40.73752993301071,-74.00558933615685
5998.09,40.7388,-73.90338
6001.01,40.73866345465306,-73.94093804061413
6004.06,40.739445,-73.976806
6004.07,40.7381765,-73.97738662
6005.04,40.73676,-73.87318
6013.12,40.73795,-73.98509
6014.01,40.73813,-73.88104
6016.06,40.73737,-73.91803
6019.04,40.738095,-73.954867
6020.02,40.73916,-73.8526
6022.04,40.73726186,-73.99238967
6022.04_Pillar,40.73726,-73.99239
6025.08,40.73824937345944,-73.92737478017807
6028.01,40.73802,-73.86103
6030.04,40.73781509,-73.99994661
6030.06,40.73935542,-73.99931783
6033.01,40.74021356884924,-73.93537044525146
6037.02,40.73921,-73.86887
6039.06,40.739323,-74.008119
6046.02,40.73912601,-73.97973776
6047.03,40.73832,-73.87913
6053.01,40.7408,-73.84978
6055.08,40.73827428,-73.98751968
6056.02,40.73856,-73.88553
6058.08,40.73941387498411,-73.92131969332695
6062.03,40.74046,-73.8565
6064.08,40.73971301,-73.99456405
6067.01,40.74034668087185,-73.92886072397232
6070.05,40.73892,-73.86367
6072.06,40.7390169121,-74.0026376103
6072.11,40.740983,-74.001702
6072.14,40.73944820130403,-74.00507032871246
6072.16,40.73937600789778,-74.00520807425661
6076.02,40.7413272,-73.937999
6079.03,40.74144387,-73.97536082
6080.07,40.73937,-73.87411
6089.07,40.74025878,-73.98409214
6089.08,40.741459,-73.983293
6089.11,40.74069317733043,-73.98160636425018
6090.03,40.741,-73.88027
6092.01,40.74086,-73.91708
6096.01,40.74096,-73.85357
6098.02,40.73972989238724,-73.99103969335556
6098.10,40.73988840858996,-73.98958593606949
6098.12,40.73866091428551,-73.98987293243407
6099.02,40.7411,-73.88837
6101.11,40.73985995699164,-73.92400324344635
6104.01,40.740288,-73.960697
6105.02,40.73988,-73.86012
6107.08,40.74056423633952,-73.99852573871613
6108.03,40.74179,-73.89564
6110.01,40.740821207823245,-73.93147185444832
6113.07,40.74087,-73.86772
6115.06,40.74005708567285,-74.0052741765976
6115.09,40.74275382865903,-74.00747358798981
6116.03,40.74091,-73.90273
6119.01,40.74113,-73.942518
6122.09,40.74172351097472,-73.97809267044067
6123.02,40.74154,-73.87484
6128.04,40.74252,-73.948852
6131.12,40.742684734875695,-73.98671329021454
6131.13,40.74275179648995,-73.9847157150507
6134.03,40.7424,-73.91808
6134.13,40.741119944681465,-73.92103672027588
6137.04,40.7423737,-73.9566
6138.02,40.74214,-73.85418
6140.05,40.74173969,-73.99415556
6141.02,40.74288,-73.89283
6143.01,40.74221834996096,-73.92935156822205
6143.05,40.74215636827728,-73.92662644386292
6146.01,40.74278,-73.86226
6148.02,40.74177603,-74.00149746
6149.02,40.74334,-73.89903
6151.03,40.743,-73.93561
6155.03,40.7424,-73.87251
6157.04,40.74198159994023,-74.00831580162048
6158.02,40.74193,-73.90913
6158.06,40.74324,-73.908
6164.09,40.74311555376486,-73.98215353488922
6165.06,40.74249,-73.87809
6167.03,40.7429,-73.91395
6170.02,40.74232744,-73.95411749
6171.02,40.74336,-73.85129
6173.08,40.74286877312112,-73.98918628692627
6174.03,40.74364,-73.88622
6176.11,40.743540273428685,-73.92435193061829
6179.07,40.74336608027021,-73.95960688591003
6180.05,40.74311,-73.85715
6182.02,40.74238787,-73.99726235
6183.03,40.7428,-73.89584
6185.04,40.74283,-73.9321
6185.07,40.7443653191867,-73.93172398209572
6188.04,40.74448,-73.86516
6190.03,40.7435337324616,-74.00367558002472
6190.08,40.74317449,-74.00366443
6191.04,40.74261,-73.903
6191.06,40.74501,-73.9036
6194.06,40.744831,-73.938411
6197.02,40.74290902,-73.97706058
6197.08,40.74322681432173,-73.97449783980846
6197.11,40.74299,-73.97711
6198.03,40.74463,-73.87386
6200.03,40.74462,-73.91143
6203.02,40.74524768,-73.94733276
6206.08,40.74444921,-73.98303529
6207.06,40.74454,-73.88112
6209.05,40.7448062877224,-73.91728967428207
6209.08,40.74349759836971,-73.91860529780388
6212.04,40.74436328706688,-73.9558732509613
6212.08,40.7449067,-73.9534573
6213.01,40.74373,-73.85583
6215.04,40.74395411,-73.99144871
6215.07,40.74526,-73.99062
6216.01,40.74325,-73.89079
6218.04,40.74431,-73.92601
6222.04,40.74419,-73.8619
6224.03,40.74475148,-73.99915362
6224.05,40.74345335,-74.00004031
6224.06,40.74591072834279,-73.99807110428809
6225.03,40.74446,-73.89764
6227.02,40.74469738,-73.93540375
6230.04,40.744219,-73.97121214
6231.01,40.74399,-73.86781
6233.05,40.74334935,-74.00681753
6234.01,40.74578861252213,-73.9072778339874
6234.03,40.74549,-73.90605
6234.04,40.74521,-73.90462
6237.01,40.7437524099784,-73.94176483154297
6239.08,40.74394314,-73.97966069
6240.05,40.74615,-73.87763
6242.10,40.74451,-73.91412
6245.08,40.745805,-73.950752
6247.06,40.746647,-73.993915
6247.06_Pillar,40.74665,-73.99392
6248.06,40.7451677,-73.98683077
6248.08,40.7459849,-73.98629487
6249.02,40.74586,-73.88539
6251.06,40.74534682580983,-73.9219419658184
6254.06,40.745038,-73.957539
6255.02,40.74535,-73.8558
6257.03,40.74487634,-73.99529885
6258.02,40.74751,-73.89372
6258.03,40.7448,-73.89377
6260.04,40.74408,-73.92901
6264.06,40.74582,-73.86433
6266.06,40.7454973,-74.00197139
6267.08,40.74589,-73.89915
6273.03,40.74619,-73.87193
6276.02,40.74679,-73.90893
6276.05,40.745502,-73.909887
6278.05,40.745627,-73.945661
6280.12,40.7457121,-73.98194829
6281.01,40.74646,-73.87996
6283.05,40.74622874694195,-73.91616314649582
6286.02,40.74731,-73.95451
6287.02,40.74612,-73.85272
6289.06,40.7462009,-73.98855723
6290.06,40.74557,-73.8882
6290.13,40.74718,-73.88675
6292.03,40.74562,-73.92402
6295.07,40.7458,-73.85945
6297.02,40.74734825,-73.99723551
6297.07,40.747968,-73.996637
6297.08,40.74649996333341,-73.99732626293645
6298.04,40.74694504524519,-73.89650255441666
6300.04,40.74653761978055,-73.93215849995613
6303.01,40.74714,-73.97113
6304.04,40.74773,-73.86649
6306.01,40.745686,-74.005141
6306.06,40.74691959,-74.00451887
6306.06_Pillar,40.74692,-74.00452
6307.07,40.7471,-73.9028
6310.06,40.7485,-73.941275
6313.10,40.7475739589548,-73.9788007736206
6314.02,40.74864,-73.87619
6314.09,40.74841,-73.8751
6316.05,40.74732,-73.91197
6319.01,40.74708586,-73.94977234
6319.03,40.748036,-73.946705
6319.04,40.749207,-73.949373
6319.07,40.74737075646803,-73.94777297973631
6322.01,40.74765947,-73.98490707
6323.04,40.74797,-73.88204
6323.11,40.74638,-73.88322
6325.01,40.74692675687384,-73.9208248257637
6329.06,40.74713,-73.85502
6331.01,40.749156,-73.9916
6332.06,40.74908,-73.89172
6332.09,40.7468,-73.89038
6334.03,40.7471482490328,-73.92902433872223
6337.09,40.74875,-73.86285
6339.06,40.74783260583772,-74.0005722643582
6340.09,40.74893,-73.89981
6345.08,40.74803319428767,-73.973827958107
6346.02,40.74919,-73.87043
6349.03,40.74838,-73.90699
6352.01,40.74718234,-73.9432635
6356.01,40.74825,-73.87936
6358.05,40.75001640425933,-73.91540944576263
6361.03,40.74966,-73.9521
6364.07,40.74901271,-73.98848395
6364.10,40.74964,-73.98805
6365.10,40.74937,-73.88714
6371.03,40.74944,-73.85792
6373.07,40.74965268472847,-73.9952078461647
6374.05,40.7488,-73.89451
6379.03,40.75001986,-73.96905301
6380.10,40.74962,-73.86677
6382.05,40.749717753,-74.002950346
6383.02,40.74958,-73.90256
6383.06,40.74952,-73.90265
6389.09,40.7494985460252,-73.97729203113158
6390.05,40.74888,-73.87368
6392.02,40.74891,-73.90899
6395.01,40.75052534,-73.94594845
6398.06,40.75038009,-73.98338988
6398.08,40.74848023448579,-73.98255586624146
6399.06,40.75,-73.88062
6401.01,40.750181,-73.919998
6401.03,40.74947822183477,-73.91826465725897
6405.03,40.74955,-73.85464
6408.08,40.75091,-73.89111
6414.07,40.74984,-73.86156
6416.06,40.7500727,-73.99839279
6417.04,40.75053,-73.8977
6417.11,40.7493722738996,-73.89738768339157
6422.08,40.75022392,-73.97121414
6422.09,40.75118387463277,-73.97138714790344
6423.03,40.75055,-73.86725
6425.04,40.751396,-74.005226
6426.05,40.75048,-73.90513
6429.01,40.75110165,-73.94073717
6432.10,40.752049,-73.979635
6432.10_Pillar,40.7521,-73.97968
6432.11,40.750756,-73.978326
6433.01,40.75085,-73.87509
6435.02,40.751555,-73.915026
6435.03,40.750097682094825,-73.91349703073502
6438.04,40.7519071,-73.9479119
6441.01,40.75097711,-73.98765428
6441.02,40.75172632,-73.98753523
6441.06,40.75227093837409,-73.98770570755005
6442.08,40.75179,-73.88568
6448.07,40.75147,-73.8557
6450.05,40.7505853470215,-73.9946848154068
6450.12,40.751551,-73.993934
6451.07,40.75297,-73.89236
6453.02,40.752443,-73.929737
6457.06,40.75138,-73.86242
6459.04,40.75066386,-74.00176802
6459.07,40.752694,-74.002353
6460.06,40.75201,-73.89986
6462.05,40.7535992020056,-73.93795609474182
6462.19,40.751047,-73.93797
6464.08,40.75255434,-73.97282625
6464.09,40.752643,-73.974996
6465.04,40.75301,-73.87266
6468.01,40.75098,-73.90799
6471.02,40.75325964,-73.94335788
6474.02,40.752269,-73.982079
6474.11,40.752062307,-73.9816324043
6474.12,40.75216528,-73.97992194
6475.07,40.7523,-73.88093
6483.06,40.752149,-73.989539
6486.07,40.752372,-73.925384
6490.02,40.75165,-73.85915
6492.04,40.75377336836039,-73.99937599897385
6493.03,40.75257,-73.89538
6495.17,40.75186951421875,-73.93349289894103
6498.09,40.75206862,-73.96784384
6498.10,40.75323098,-73.97032517
6499.06,40.75243,-73.86717
6502.01,40.75326,-73.90585
6505.09,40.752474,-73.939991
6509.07,40.7529,-73.87536
6511.03,40.753441,-73.912402
6514.03,40.75408220615571,-73.94942253828049
6514.08,40.7552433,-73.9485678
6517.08,40.75492,-73.98455
6518.08,40.75375,-73.88423
6520.06,40.754139,-73.919543
6520.07,40.753091,-73.920603
6524.01,40.7532,-73.853
6524.09,40.75475,-73.8549
6526.01,40.752762088742045,-73.99280458705107
6526.05,40.75461,-73.99177
6527.07,40.75473,-73.8918
6529.02,40.7531106,-73.9279917
6532.06,40.75455731,-73.96592976
6533.02,40.75397,-73.862
6535.04,40.75516719072139,-74.00059908628464
6536.02,40.754176,-73.900318
6538.11,40.75473,-73.93367
6541.03,40.7546011026,-73.971878855
6542.05,40.75404,-73.86887
6545.07,40.754164,-73.908906
6551.02,40.75500254,-73.98014437
6551.11,40.75354681867074,-73.97896572947502
6552.07,40.75437,-73.87833
6554.05,40.75388,-73.914952
6560.01,40.75513557,-73.98658032
6560.14,40.754818,-73.988154
6560.15,40.7529728216068,-73.98734897375107
6561.01,40.75374,-73.88604
6563.12,40.7557327,-73.9236611
6566.01,40.75370225419114,-73.95865201950072
6567.03,40.75397,-73.85748
6569.07,40.75462324029105,-73.99516761302948
6569.08,40.754691750226016,-73.99740189313889
6569.09,40.75414519263519,-73.9960889518261
6570.06,40.75473,-73.89458
6572.08,40.75651272984955,-73.92957486212252
6575.03,40.755293,-73.967641
6576.07,40.75584,-73.86621
6578.01,40.75594159,-74.0021163
6579.03,40.75574,-73.903427
6581.14,40.756351,-73.936515
6584.12,40.75510267,-73.97498696
6585.11,40.75502,-73.87285
6587.04,40.755389,-73.911517
6593.14,40.75527307,-73.98316936
6593.15,40.756951,-73.982631
6594.02,40.75601,-73.88266
6596.10,40.754795,-73.917014
6599.01,40.757284,-73.9536
6602.03,40.75640548,-73.9900262
6602.03_Pillar,40.75641,-73.99003
6602.05,40.7575699,-73.99098507
6603.06,40.75727,-73.89024
6603.07,40.75499,-73.88905
6605.08,40.7569332,-73.9262231
6608.09,40.756265,-73.964179
6609.03,40.75614,-73.86084
6611.02,40.75660359,-73.9979009
6611.07,40.75676475086503,-73.99971440439913
6612.09,40.75675,-73.89595
6614.01,40.757186,-73.932719
6617.02,40.75763227739443,-73.96930575370789
6617.09,40.75828065,-73.97069431
6618.02,40.75748,-73.86843
6621.06,40.757357,-73.904726
6626.01,40.75724567911726,-73.97805914282799
6626.11,40.75776935448309,-73.97929430007935
6627.12,40.7564,-73.87504
6629.06,40.755763,-73.912715
6636.04,40.75793,-73.88401
6638.01,40.756913,-73.921631
6642.08,40.75696,-73.85612
6644.07,40.75898481399634,-73.99379968643188
6644.08,40.756403523272496,-73.99410143494606
6645.06,40.75704,-73.8924
6650.07,40.75797322,-73.96603308
6651.01,40.75755,-73.86454
6654.05,40.757525,-73.901614
6656.05,40.7576314,-73.9391224
6659.01,40.75714758,-73.97207836
6659.03,40.7597108,-73.97402311
6659.09,40.75863,-73.97513
6659.10,40.757334,-73.974235
6660.05,40.75896,-73.86976
6660.07,40.75712,-73.8722
6662.01,40.758057,-73.909831
6662.09,40.75767234025041,-73.90769943594933
6664.05,40.75742,-73.945133
6667.04,40.758397,-73.98255
6668.06,40.75836,-73.87824
6670.03,40.7577284,-73.9166368
6676.02,40.75929124,-73.98859651
6677.03,40.75763,-73.88682
6679.11,40.7580583,-73.9242751
6682.03,40.75892386377695,-73.96226227283478
6682.08,40.759107,-73.959223
6683.01,40.75788,-73.85763
6688.01,40.7596276,-73.9321455
6691.11,40.75934501,-73.96759673
6692.03,40.75951,-73.86491
6700.01,40.75992262,-73.97648516
6700.14,40.75973805251143,-73.97811613976955
6701.05,40.75874,-73.87535
6703.06,40.76072,-73.910989
6708.04,40.76017739537783,-73.98486793041229
6709.01,40.75947,-73.88431
6709.05,40.75958,-73.88219
6711.13,40.75905795418586,-73.91897544264793
6717.06,40.76019252,-73.9912551
6718.02,40.75886,-73.89081
6720.07,40.759604471387945,-73.92714411020279
6723.10,40.759125,-73.962658
6724.01,40.75996,-73.86224
6726.01,40.76030096,-73.99884222
6727.02,40.76013,-73.89741
6729.02,40.7601853,-73.9362726
6732.01,40.761573,-73.972628
6733.01,40.76196,-73.87042
6735.03,40.760083,-73.907107
6737.03,40.7614376,-73.9411265
6740.01,40.76132983124814,-73.97982001304626
6740.10,40.7606597,-73.98042047
6741.03,40.76022,-73.87774
6743.06,40.7595701,-73.9142678
6747.06,40.76227205,-73.98788205
6747.07,40.76171227910671,-73.98655101656914
6748.04,40.76109,-73.88632
6750.16,40.760339,-73.9222427
6753.08,40.7612274,-73.96094022
6756.01,40.76009437,-73.99461843
6756.05,40.762009,-73.996975
6757.03,40.76205,-73.895
6759.15,40.76108,-73.930562
6762.02,40.76095756,-73.96724467
6762.04,40.76312584,-73.96526895
6763.08,40.76134,-73.86666
6765.01,40.76087502,-74.00277668
6766.03,40.762507,-73.902534
6771.13,40.761865,-73.977242
6772.11,40.76086,-73.87308
6774.13,40.761294,-73.909562
6779.04,40.76228826,-73.98336183
6779.05,40.76344058,-73.98268129
6780.06,40.76156,-73.88167
6782.01,40.7611488,-73.9170071
6786.02,40.76153045158114,-73.99007007479668
6787.02,40.76109,-73.88838
6789.04,40.761584,-73.925921
6793.01,40.76138,-73.86035
6795.01,40.76341379,-73.99667444
6798.01,40.7628138,-73.9342862
6801.01,40.76350532,-73.97109243
6804.01,40.764496,-73.904632
6806.06,40.76315481910373,-73.93985509872437
6809.07,40.76340613,-73.97722479
6809.09,40.763189,-73.978434
6810.01,40.76313,-73.8772
6812.06,40.763422,-73.914142
6814.01,40.7639089,-73.9477213
6816.07,40.76370739,-73.9851615
6817.15,40.76328,-73.88404
6819.15,40.763154,-73.920827
6822.09,40.76500525,-73.95818491
6824.07,40.76269882,-73.99301222
6825.03,40.76428,-73.89156
6827.11,40.7633589,-73.9286471
6830.02,40.763954,-73.9646
6836.07,40.7638753,-73.9364848
6839.04,40.76302594280519,-73.97209525108337
6839.10,40.7643971,-73.97371465
6840.02,40.76454,-73.87171
6842.02,40.763328,-73.908782
6847.02,40.7652654,-73.98192338
6847.05,40.764126,-73.980973
6848.04,40.76424,-73.8812
6850.01,40.764174520197685,-73.91583994030952
6854.05,40.76360467795863,-73.98917958140373
6855.02,40.76466,-73.88803
6857.09,40.7647,-73.9240312
6860.12,40.76471851944339,-73.96222069859505
6865.03,40.7659,-73.930819
6869.06,40.76521,-73.86483
6869.10,40.76399,-73.8669
6873.01,40.76535380385866,-73.93986314535141
6876.04,40.76590936,-73.97634151
6877.05,40.76619,-73.87561
6877.06,40.76447,-73.87369
6879.04,40.76408932350688,-73.91065120697021
6884.03,40.765959181657976,-73.98313522338867
6885.01,40.7654,-73.88256
6887.03,40.76547569244953,-73.91811579465866
6889.12,40.76663814,-73.95348296
6890.01,40.76669671,-73.99061728
6890.06,40.76473420006519,-73.99194359779358
6893.10,40.7658346,-73.9265474
6896.16,40.76712840349542,-73.96224617958069
6901.01,40.7668,-73.9347774
6904.06,40.766368,-73.971518
6905.02,40.76574,-73.87012
6907.03,40.765753,-73.90676
6912.01,40.7667405590595,-73.9790689945221
6912.01_Pillar,40.76674,-73.97907
6913.03,40.76589,-73.87789
6915.02,40.7656251,-73.9136695
6920.03,40.76584941,-73.98690506
6921.04,40.76646,-73.88674
6923.20,40.7675487799971,-73.9209334552288
6925.09,40.7687620293096,-73.95840793848038
6926.01,40.76727216,-73.99392888
6927.03,40.768442,-73.893531
6929.01,40.76663971723091,-73.9286595582962
6929.02,40.766824,-73.930486
6932.14,40.76780080148132,-73.96592080593109
6932.15,40.7691572,-73.96703464
6935.01,40.769219,-73.901001
6937.07,40.7671863,-73.9373554
6941.03,40.7683,-73.87331
6943.07,40.767666,-73.910963
6948.10,40.76695317,-73.98169333
6949.03,40.76768,-73.87899
6949.04,40.76769,-73.8791
