station,lat,lon
6951.03,40.7671,-73.9169858
6953.08,40.7689738,-73.95482273
6955.01,40.768254,-73.988639
6955.05,40.768333,-73.992573
6958.06,40.768692,-73.9249574
6960.10,40.76873687,-73.96119945
6960.12,40.76879,-73.9614
6964.05,40.76817,-73.896293
6966.04,40.7682,-73.9322662
6969.08,40.76800889305947,-73.96845281124115
6970.02,40.76894,-73.86832
6978.04,40.7702,-73.87587
6981.16,40.7701477,-73.9120938
6989.07,40.7699176,-73.9184057
6991.12,40.77112927,-73.95772297
6994.06,40.768728,-73.890745
6996.01,40.7703743,-73.9286078
6998.08,40.77118287540658,-73.96409422159195
7003.06,40.7692475,-73.9354504
7009.02,40.7713937,-73.9077436
7009.06,40.769673,-73.906018
7014.12,40.77003010255044,-73.9819684624672
7018.01,40.7711528,-73.9170074
7020.02,40.77095553869235,-73.95356208096926
7020.09,40.77140426,-73.9535166
7023.04,40.770513,-73.988038
7023.09,40.77114812219016,-73.98699113854883
7026.08,40.7713615,-73.9246145
7028.04,40.7699426,-73.96060712
7032.02,40.77028,-73.893675
7032.06,40.772092,-73.895166
7034.09,40.77171710520828,-73.93159255385399
7039.03,40.771203,-73.903865
7047.07,40.77301508291382,-73.91119033098221
7049.04,40.7724607,-73.9468208
7052.01,40.77163851,-73.98261428
7057.07,40.7727966,-73.95577801
7059.01,40.77149671054441,-73.99046033620834
7059.08,40.77237,-73.99005
7060.02,40.770888,-73.889914
7062.07,40.772768286288304,-73.92743647098541
7066.01,40.772899,-73.896849
7068.07,40.7725996921817,-73.93266275525093
7074.01,40.772717,-73.906127
7079.06,40.7734066,-73.97782542
7082.08,40.77423301703027,-73.91274864321404
7082.14,40.77336750284339,-73.91382560133934
7084.12,40.7728384,-73.94989233
7092.06,40.77314236,-73.95856158
7098.05,40.7739825,-73.9309134
7100.07,40.77282817,-73.96685276
7111.10,40.774306,-73.908335
7113.05,40.77431811327392,-73.94548773765564
7113.08,40.77518615,-73.94446054
7116.04,40.77492513,-73.98266566
7119.04,40.7729,-73.916142
7121.02,40.77391390238118,-73.9543953537941
7121.13,40.77377781072322,-73.95197331905365
7123.04,40.77515953434235,-73.98918695747852
7126.01,40.774645,-73.923706
7128.08,40.773763,-73.96222088
7132.08,40.77485,-73.9342
7137.04,40.774798,-73.903787
7141.07,40.77579376683666,-73.9762057363987
7144.01,40.7747878,-73.9125551
7144.02,40.776168,-73.910485
7146.04,40.77536905,-73.94803392
7149.05,40.7746671,-73.98470567
7152.10,40.774591,-73.918544
7154.07,40.77573034,-73.9567526
7159.08,40.7767,-73.927631
7161.08,40.77632142182271,-73.96427392959595
7163.07,40.775415,-73.900063
7165.01,40.77684387,-73.93463418
7170.04,40.776745,-73.906558
7175.05,40.7770575,-73.97898475
7178.02,40.776165,-73.9153175
7180.02,40.77565541,-73.95068615
7183.03,40.777507027547976,-73.98888587951659
7186.15,40.7774552,-73.9225403
7188.10,40.77677702,-73.9590097
7188.13,40.7781314,-73.96069399
7196.04,40.777112,-73.902382
7202.07,40.77813,-73.90842
7204.08,40.7779453,-73.946041
7207.08,40.77748046,-73.98288594
7210.07,40.778557,-73.919046
7212.05,40.77801203,-73.95407149
7220.01,40.778089,-73.899558
7230.10,40.7785669,-73.97754961
7233.05,40.7787185,-73.9145645
7235.13,40.778301,-73.9488134
7243.04,40.77862688,-73.95772073
7253.04,40.77896784,-73.97374737
7256.01,40.78001336610564,-73.90667617321014
7260.09,40.77966809007312,-73.98093044757842
7265.10,40.7806284,-73.9521667
7271.01,40.77977,-73.923162
7281.09,40.7801839724239,-73.97728532552719
7284.01,40.780478,-73.912212
7286.01,40.78115276427915,-73.94963040947914
7286.02,40.782454175279874,-73.9489196240902
7286.05,40.7817212,-73.94594
7288.04,40.78057799010334,-73.98562431335449
7291.06,40.78145,-73.9183302
7293.10,40.781410700190015,-73.95595908164978
7304.08,40.78275,-73.97137
7311.02,40.7829391,-73.9786517
7311.07,40.78339981,-73.98093133
7314.03,40.782465,-73.914527
7323.09,40.78232260730881,-73.95987510681152
7327.01,40.78294,-73.93077
7338.02,40.7839636,-73.9471673
7340.06,40.78414472,-73.98362492
7340.07,40.783786,-73.981687
7342.01,40.783956,-73.916894
7344.01,40.78585105291389,-73.95482444378061
7344.05,40.7835016,-73.955327
7354.01,40.78476,-73.969862
7360.10,40.78524672,-73.97667321
7363.04,40.784003,-73.912297
7365.08,40.7859201,-73.94860294
7365.13,40.7849032,-73.950503
7372.10,40.7857851,-73.957481
7382.04,40.78499979,-73.97283406
7386.10,40.7862586,-73.94552579
7388.10,40.78720869,-73.98128127
7391.02,40.785994,-73.915098
7393.09,40.787801,-73.953559
7407.13,40.7869946,-73.94164802
7409.04,40.78621,-73.9756
7409.08,40.7867947,-73.977112
7414.17,40.7877214,-73.94728331
7432.04,40.79017948095081,-73.97288918495178
7432.09,40.7882213,-73.97041561
7436.11,40.7892105,-73.94370784
7443.01,40.78948541553215,-73.95242929458618
7443.17,40.78813,-73.95206
7450.05,40.7949879,-73.9333349
7453.01,40.78866499127883,-73.96680057048798
7456.03,40.7892529,-73.93956237
7458.03,40.78839,-73.9747
7463.09,40.7903051,-73.94755757
7482.15,40.790586067792006,-73.94195795059204
7484.05,40.789622,-73.97757
7488.24,40.7904828,-73.95033068
7502.01,40.7921,-73.9739
7504.18,40.791976,-73.945993
7504.19,40.79338,-73.94329
7511.19,40.7922553,-73.95249933
7514.01,40.79346,-73.92389
7520.07,40.7919557,-73.968087
7522.02,40.7923272,-73.9383
7524.09,40.7941654,-73.974124
7524.16,40.79313480986663,-73.97700369358063
7528.31,40.7934337,-73.94945003
7538.14,40.795,-73.9645
7538.18,40.79249519495111,-73.96417066463071
7540.02,40.7945663,-73.9362541
7541.01,40.7937704,-73.971888
7543.15,40.795508,-73.941606
7563.06,40.796879,-73.937261
7567.06,40.7954121,-73.9441232
7571.01,40.79558,-73.91906
7575.01,40.795098,-73.923734
7577.27,40.79558954105342,-73.96188408136368
7579.01,40.7974772,-73.9311847
7579.11,40.79656826080296,-73.93459528684616
7580.01,40.7973721,-73.97041192
7587.16,40.79752078124755,-73.9489397406578
7595.17,40.7969347,-73.9643412291
7596.10,40.79747,-73.93504
7599.02,40.7989445,-73.944846
7599.09,40.797911,-73.9423
7602.05,40.7987859,-73.9523
7606.01,40.7981856,-73.9605909006
7610.13,40.79904139288298,-73.96649479866028
7611.02,40.799139,-73.9389152
7613.04,40.800425,-73.911034
7617.07,40.799484,-73.955613
7618.01,40.80046,-73.92404
7619.05,40.7997568,-73.9621128676
7622.12,40.8006721,-73.9349
7623.13,40.8013434,-73.9711457439
7625.18,40.8005385,-73.9419949
7626.02,40.800933,-73.913863
7627.10,40.8011939,-73.9500739
7631.23,40.801694,-73.957145
7634.01,40.8008363,-73.9664492472
7636.05,40.8029263,-73.9379
7639.06,40.801657,-73.909513
7640.04,40.8014866,-73.9442507
7642.04,40.80262,-73.9174
7643.18,40.802535,-73.9532423
7646.04,40.802692,-73.96295
7648.16,40.802554,-73.933509
7650.05,40.8021174,-73.9681805305
7652.04,40.8013066,-73.9398167
7654.04,40.804168,-73.911545
7655.22,40.8025566,-73.9490782
7657.03,40.803399,-73.919763
7658.13,40.8038654,-73.9559308
7662.13,40.805726,-73.936322
7667.04,40.80295,-73.942954
7669.10,40.805559,-73.914718
7670.09,40.804372,-73.951475
7680.03,40.804213,-73.96699104
7682.01,40.8045555,-73.9396861
7685.14,40.804038,-73.945925
7687.05,40.805089,-73.918889
7688.12,40.805159,-73.954692
7691.05,40.805701,-73.925177
7692.11,40.8067581,-73.9607082
7696.07,40.805631,-73.934077
7701.21,40.80722,-73.9418
7703.14,40.806896,-73.911837
7704.04,40.8078316,-73.949373
7707.08,40.807408,-73.91924
7712.04,40.807466,-73.927107
7712.06,40.808484,-73.928803
7713.01,40.805973,-73.964928
7713.11,40.8082,-73.9641
7716.19,40.806414,-73.936085
7719.13,40.807347437082,-73.90809774398804
7720.03,40.808442,-73.9452087
7722.06,40.808633,-73.916124
7723.01,40.809725,-73.953149
7726.02,40.808384,-73.923604
7727.07,40.8086249,-73.9596214
7727.08,40.80863218,-73.9595861
7735.05,40.81014,-73.93973
7735.23,40.80756,-73.939182
7737.06,40.808891,-73.91081
7738.04,40.80949534777948,-73.94776493310928
7740.08,40.809619,-73.917875
7741.01,40.81,-73.9551508
7741.04,40.81028506306003,-73.95736455917358
7744.06,40.810893,-73.927311
7745.07,40.8109494,-73.9634
7748.02,40.810224,-73.937195
7751.05,40.811314,-73.907729
7753.13,40.8107922,-73.9430681
7755.03,40.811112,-73.914932
7756.10,40.8114323,-73.9518776
7759.08,40.81093,-73.921606
7767.06,40.812769,-73.901583
7769.06,40.812191,-73.937838
7774.02,40.812346,-73.946168
7777.02,40.811675,-73.917037
7781.10,40.812735,-73.923697
7783.18,40.8120562,-73.9612547
7788.13,40.811892,-73.904192
7790.04,40.81296,-73.941878
7793.02,40.814046,-73.91186
7795.09,40.8125511,-73.9492286
7798.02,40.812299,-73.92037
7800.03,40.813358,-73.956461
7803.02,40.81263616769319,-73.92924964427948
7803.08,40.813224,-73.930605
7807.04,40.815077,-73.899939
7809.13,40.81449,-73.936153
7812.01,40.813135,-73.909235
7814.01,40.813539,-73.94521
7816.14,40.814383,-73.915368
7818.17,40.814394437915816,-73.95324736833572
7820.05,40.813991,-73.8855
7821.01,40.814469,-73.924963
7823.03,40.8143256,-73.9590255
7830.03,40.814232,-73.903927
7832.04,40.813619,-73.939336
7835.10,40.815887,-73.911918
7837.30,40.816234,-73.948222
7840.05,40.816402,-73.919549
7840.11,40.814673,-73.91839
7842.16,40.816355,-73.954295
7844.05,40.816126,-73.891559
7845.06,40.816576,-73.927987
7849.10,40.816343,-73.896447
7851.04,40.815484,-73.935856
7853.01,40.816124,-73.908116
7855.03,40.81695971032464,-73.9422959089279
7858.02,40.817166,-73.914737
7860.08,40.818215,-73.950988
7863.03,40.81734,-73.922962
7865.09,40.817555,-73.957163
7867.04,40.818185,-73.894143
7868.05,40.817755,-73.92965
7870.02,40.81899,-73.90202
7872.03,40.817245,-73.938787
7876.07,40.81900581806558,-73.94476890563965
7879.01,40.816827,-73.917338
7881.09,40.818212,-73.955277
7883.06,40.816567,-73.888161
7883.09,40.81872569990116,-73.88862490653992
7884.04,40.818154,-73.925294
7886.02,40.818299,-73.960405
7888.10,40.819999,-73.897263
7891.06,40.817802,-73.905203
7893.05,40.819241,-73.941057
7896.11,40.819823,-73.912411
7898.03,40.818477,-73.947568
7901.04,40.820036,-73.921411
7903.02,40.8190344,-73.956156
7905.05,40.818743,-73.890247
7906.13,40.820089,-73.928947
7909.07,40.819701,-73.901311
7910.01,40.819783,-73.936521
7910.10,40.821111,-73.935971
7913.15,40.81989,-73.908351
7915.11,40.820681,-73.945144
7918.12,40.819609,-73.916071
7920.05,40.819746,-73.951819
7922.01,40.820578,-73.888271
7925.04,40.820003,-73.959089
7927.08,40.821075,-73.895069
7931.05,40.820302,-73.903944
7932.10,40.820877,-73.939249
7935.07,40.820713,-73.911759
7937.15,40.821294,-73.947868
7940.02,40.82057,-73.917579
7940.04,40.82123860172,-73.9173299074173
7942.07,40.82182,-73.95353
7942.21,40.823168,-73.955857
7944.11,40.821952,-73.888546
7945.03,40.82090903827738,-73.92753845245076
7945.07,40.822351,-73.926907
7948.10,40.821967,-73.896752
7952.02,40.82188,-73.907521
7954.12,40.823061,-73.941928
7957.11,40.822215,-73.914688
7959.18,40.822756,-73.951346
7962.01,40.823162,-73.923267
7966.02,40.82394,-73.894025
7967.04,40.822217,-73.928939
7970.05,40.822545,-73.901824
7971.07,40.82281,-73.937413
7974.01,40.823872,-73.908699
7976.08,40.823498,-73.94386
7979.17,40.824811,-73.916407
7981.16,40.824686,-73.951947
7981.27,40.824013,-73.954743
7983.02,40.82319448542357,-73.88762910982096
7983.04,40.825322,-73.887729
7984.04,40.823429,-73.924689
7987.14,40.82388366441761,-73.8974027708582
7991.01,40.824796,-73.90242
7992.04,40.825125,-73.941616
7995.04,40.824,-73.91089
7997.08,40.825244,-73.947257
8000.02,40.823732,-73.919379
8004.03,40.824956,-73.891677
8005.03,40.825737,-73.927311
8005.08,40.82441,-73.92818
8008.03,40.826303,-73.898751
8009.05,40.825289,-73.936232
8012.04,40.82696,-73.907451
8013.07,40.827212,-73.942722
8016.07,40.825716,-73.915585
8018.04,40.827305,-73.951989
8018.09,40.826969,-73.949738
8020.01,40.827629,-73.886659
8021.11,40.82713380423556,-73.9227358996868
8024.05,40.827184,-73.893721
8025.01,40.826677,-73.929327
8029.28,40.826406,-73.937948
8033.09,40.827075,-73.945909
8036.05,40.827230499624726,-73.91765579597632
8040.03,40.826706,-73.888719
8041.07,40.827883,-73.927111
8044.09,40.827301,-73.896372
8048.01,40.82895,-73.90521
8048.04,40.828199,-73.903719
8049.05,40.826881,-73.941427
8049.10,40.82831,-73.942924
8052.01,40.828975,-73.911259
8052.02,40.82809,-73.91288
8054.04,40.829114,-73.950426
8057.02,40.829608,-73.921461
8060.01,40.830051,-73.892103
8061.01,40.830179,-73.928747
8064.03,40.82995,-73.898802
8065.13,40.82923,-73.936996
8068.01,40.829896,-73.907618
8069.01,40.829523,-73.944279
8072.06,40.83130549267296,-73.91744792461395
8076.08,40.8301283948092,-73.88630211353302
8077.07,40.830262,-73.923391
8080.01,40.830529,-73.894717
8081.01,40.829797,-73.931015
8084.03,40.830471,-73.904556
8085.05,40.830663,-73.941323
8085.09,40.832314,-73.94102
8085.13,40.830476,-73.939929
8088.01,40.83094,-73.91125
8089.05,40.831327,-73.946665
8092.06,40.83196,-73.91956
8095.06,40.832171,-73.889686
8096.02,40.831444,-73.926226
8096.03,40.832057,-73.927421
8099.04,40.831762,-73.896853
8100.01,40.830702,-73.936371
8103.05,40.832678,-73.905158
8104.10,40.832081,-73.942386
8107.10,40.831584,-73.9149
8108.02,40.832164,-73.949702
8110.04,40.832649,-73.885272
8111.04,40.83173,-73.922394
8111.07,40.83406,-73.92243
8114.02,40.831998,-73.892686
8115.01,40.832812,-73.929372
8118.02,40.83171,-73.90208
8119.05,40.833303,-73.939326
8122.04,40.834015,-73.908863
8123.02,40.83299,-73.94592
8123.06,40.83402740143528,-73.94510813442648
8126.07,40.834263,-73.917641
8129.02,40.834124,-73.88955
8130.02,40.83263,-73.925101
8133.08,40.833246,-73.896599
8137.06,40.834857,-73.903743
8138.07,40.834468,-73.939865
8141.05,40.835122799036405,-73.91196817159653
8144.09,40.836274,-73.884308
8145.03,40.833909,-73.92112
8149.09,40.834457,-73.928381
8152.03,40.83545,-73.90153
8153.10,40.835798,-73.937496
8156.01,40.837213,-73.908345
8156.03,40.83617913677475,-73.90730146322765
8157.06,40.835775,-73.9434
8160.03,40.835334,-73.9154
8163.05,40.836733,-73.887931
8167.02,40.835302,-73.895133
8167.04,40.8358771,-73.8931428
8171.06,40.837119,-73.902185
8172.07,40.83618,-73.939789
8175.06,40.837576,-73.910489
8179.03,40.83649,-73.918316
8182.02,40.837037,-73.890413
8183.02,40.838706,-73.927034
8183.08,40.83670566862804,-73.92608866095543
8186.01,40.839229,-73.899047
8187.04,40.838191,-73.936085
8190.03,40.838379,-73.905838
8191.01,40.839137,-73.941409
8194.06,40.839549,-73.913004
8194.07,40.838315,-73.912604
8196.02,40.839335,-73.886445
8198.05,40.839312,-73.922423
8205.05,40.839586,-73.900277
8206.17,40.839443,-73.937044
8209.01,40.83899,-73.9109
8210.01,40.839278,-73.945446
8212.01,40.83998,-73.8806
8213.01,40.840484,-73.917946
8216.02,40.839194,-73.888587
8218.04,40.839142,-73.925961
8225.05,40.83999,-73.90549
8226.05,40.84004,-73.942939
8226.06,40.84089603193041,-73.93972098827362
8226.07,40.84210236102173,-73.9422395825386
8229.04,40.840494,-73.911479
8233.01,40.840536,-73.919228
8236.01,40.841092,-73.892317
8241.07,40.84224,-73.8985
8242.04,40.842173,-73.935111
8245.03,40.842675,-73.908544
8248.05,40.84096,-73.87923
8249.10,40.840683,-73.915073
8252.03,40.84188,-73.8855
8254.01,40.84207,-73.926075
8257.03,40.84234,-73.89409
8262.07,40.842941,-73.938631
8265.09,40.84301,-73.91172
8268.08,40.84335,-73.88247
8269.01,40.844075,-73.917256
8272.01,40.845,-73.88994
8272.08,40.84311,-73.89149
8277.03,40.843079,-73.900216
8278.05,40.844044,-73.933651
8281.06,40.843264,-73.904867
8284.01,40.84437,-73.87796
8285.09,40.844811,-73.912042
8285.11,40.845505,-73.914311
8290.01,40.843965,-73.920999
8293.12,40.84616,-73.89322
8299.03,40.846052,-73.937648
8303.06,40.84627592921954,-73.90931278467178
8306.03,40.84463,-73.87988
8307.05,40.84552,-73.91722
8315.03,40.84649,-73.89616
8316.02,40.847305,-73.933291
8319.01,40.846465,-73.903869
8320.01,40.84522,-73.940493
8323.05,40.84741,-73.911359
8325.08,40.84605,-73.88426
8325.12,40.84784,-73.883
8327.15,40.846011,-73.919637
8330.05,40.84666,-73.88991
8335.02,40.84731,-73.89981
8336.02,40.848467,-73.936064
8340.05,40.846879,-73.907342
8344.04,40.848177,-73.916082
8344.09,40.8496401,-73.9161206
8346.06,40.84696,-73.88663
8348.02,40.847746,-73.922079
8351.06,40.84749,-73.89464
8353.02,40.847396,-73.931205
8353.09,40.84925,-73.93022
8356.02,40.847798,-73.901883
8356.04,40.848793,-73.903178
8358.03,40.849972,-73.938423
8358.10,40.848282,-73.941343
8362.02,40.84833,-73.90971
8362.09,40.850121,-73.910765
8366.06,40.849629,-73.919205
8366.07,40.848354,-73.918389
8369.08,40.85079,-73.88945
8374.02,40.85014,-73.89818
8379.07,40.850885,-73.906469
8381.04,40.85168,-73.94186
8384.03,40.850036,-73.912785
8387.03,40.85157,-73.88475
8392.02,40.85025,-73.89301
8394.15,40.851113,-73.928808
8397.02,40.850535,-73.901318
8399.06,40.852252,-73.937854
8403.02,40.851747,-73.908964
8407.03,40.851788,-73.916418
8410.10,40.85089,-73.88793
8415.01,40.85198,-73.89438
8416.07,40.852538,-73.93441
8416.10,40.852253,-73.931308
8425.01,40.853686,-73.912498
8427.05,40.8535,-73.88177
8428.04,40.853827,-73.920765
8428.05,40.85304455868985,-73.91830623149872
8430.03,40.85307,-73.88953
8432.11,40.85318758861975,-73.92715752124786
8435.04,40.854123869116,-73.89932222664356
8441.01,40.85322,-73.90546
8441.05,40.853646,-73.908731
8447.07,40.85391,-73.8866
8451.07,40.85455,-73.89507
8453.14,40.854788,-73.929513
8456.02,40.8549,-73.90281
8458.03,40.855331,-73.937878
8462.09,40.85501,-73.910751
8465.01,40.854947,-73.916661
8467.03,40.85472,-73.89022
8469.05,40.85589030603889,-73.92708241939545
8472.06,40.856987,-73.898237
8472.08,40.85556,-73.89615
8474.02,40.85648733523576,-73.93296986818314
8478.11,40.855653,-73.905528
8483.02,40.855156,-73.91278
8485.01,40.8561,-73.88625
8489.06,40.85724,-73.8909
8491.07,40.85715781391904,-73.92717361450195
8494.01,40.85670801831255,-73.90265285968779
8494.06,40.8558,-73.89956
8496.01,40.856906,-73.935662
8500.01,40.856302,-73.907302
8502.04,40.8579,-73.88147
8505.08,40.85859,-73.88821
8507.02,40.85890447538412,-73.9230939745903
8510.02,40.858498,-73.89637
8511.08,40.857994,-73.932173
8514.05,40.858472,-73.90266
8520.01,40.85834,-73.91008
8526.03,40.85985,-73.89135
8528.05,40.86012,-73.928489
8532.03,40.859166,-73.933872
8535.01,40.85834,-73.90626
8535.09,40.8604787,-73.9057169936
8539.02,40.859532,-73.913303
8541.04,40.8601,-73.8866
8543.01,40.861281970750994,-73.921417593956
8546.06,40.861915,-73.894831
8547.04,40.862058,-73.929719
8550.01,40.860814,-73.902541
8550.04,40.86008,-73.90079
8555.05,40.8604244,-73.9093359997
8558.01,40.86149,-73.88103
8559.04,40.86169883507865,-73.91855701804161
8563.06,40.861382,-73.925591
8566.05,40.861669,-73.898589
8571.02,40.86288,-73.90316
8575.02,40.86156,-73.91219
8579.03,40.863211,-73.920827
8579.05,40.862562,-73.922661
8579.09,40.862638,-73.92006
8582.02,40.86389,-73.89246
8582.09,40.861748,-73.89105
8583.02,40.863124,-73.926994
8586.09,40.86294,-73.90108
8590.01,40.86295,-73.90741
8597.01,40.86557,-73.88807
8601.04,40.86448,-73.89522
8605.06,40.8649213,-73.9024238
8613.09,40.864632,-73.918598
8615.01,40.86648,-73.89042
8616.06,40.865364,-73.92791
8619.02,40.86659,-73.89794
8624.01,40.8660052,-73.904254892
8631.03,40.867,-73.8857764
8632.07,40.866141,-73.922648
8635.08,40.86767,-73.89286
8636.04,40.867357,-73.92936
8639.01,40.866899,-73.901942
8643.01,40.86571,-73.90857
8646.02,40.86814,-73.88145
8647.10,40.86709406268147,-73.9172950387001
8649.03,40.8684871,-73.8884559781
8650.11,40.867505,-73.926363
8653.09,40.86874,-73.89657
8655.02,40.868846,-73.931537
8664.06,40.86813,-73.88412
8665.02,40.86989866194045,-73.92076313495636
8665.09,40.86788,-73.919685
8667.01,40.86945,-73.89148
8672.05,40.8692,-73.90121
8676.01,40.87069,-73.90678
8679.03,40.86932465640094,-73.91519755125046
8682.06,40.87002,-73.88565
8692.04,40.87049,-73.90287
8696.05,40.871094,-73.911503
8699.01,40.8704956,-73.8818756582
8703.05,40.87142,-73.88839
8707.01,40.87156,-73.89714
8707.04,40.87119,-73.89918
8711.02,40.873265,-73.906646
8715.01,40.872412,-73.912807
8715.06,40.87139,-73.914318
8717.07,40.87207,-73.88459
8720.02,40.87144520687118,-73.89289632439613
8732.04,40.873054589370895,-73.91837194561958
8734.02,40.87307,-73.88971
8734.04,40.87382,-73.88661
8738.01,40.87387,-73.89533
8741.01,40.87449,-73.90467
8745.01,40.87471,-73.91099
8748.02,40.8740704,-73.8833650931
8752.01,40.87444,-73.89186
8756.03,40.87398,-73.89943
8756.07,40.87512,-73.90126
8766.03,40.875531,-73.8863864831
8772.06,40.87555,-73.90212
8776.02,40.87655,-73.90941
8778.01,40.87656,-73.88366
8782.01,40.87704,-73.88943
8786.01,40.87869,-73.89862
8795.01,40.87935,-73.88534
8795.03,40.877964,-73.8847550291
8799.01,40.87812,-73.89192
8802.05,40.87979,-73.90164
8806.01,40.87807,-73.90796
8811.01,40.8802945,-73.8860653648
8815.01,40.88111,-73.8965
8819.05,40.87995,-73.90536
8828.02,40.88224,-73.89136
8831.03,40.88066,-73.90076
8835.05,40.88227,-73.90809
8841.03,40.88226,-73.88702
8849.03,40.88185,-73.90291
8859.03,40.88435,-73.88781
8862.02,40.88417,-73.89793
8866.01,40.88324,-73.90587
8876.04,40.88492,-73.89084
8879.02,40.8863,-73.8997
8879.03,40.88524,-73.90077
8897.05,40.88602,-73.90232
HB101,40.73593758446329,-74.03030455112457
HB102,40.7360676564825,-74.02912706136703
HB103,40.73698221818716,-74.02778059244156
HB105,40.73736,-74.03097
HB201,40.75060414236896,-74.02402013540268
HB202,40.75296063046496,-74.02435272932053
HB203,40.75453,-74.02658
HB301,40.7422579775645,-74.03511106967926
HB302,40.7443978330956,-74.03450086712837
HB303,40.74542,-74.03332
HB304,40.74641264837719,-74.03797701001167
HB305,40.74790720968899,-74.03841152787209
HB401,40.73755127245804,-74.04166370630264
HB402,40.73879,-74.0393
HB404,40.74313993965626,-74.04004096984863
HB407,40.73981372311843,-74.03690412640572
HB408,40.740802,-74.042521
HB409,40.73743,-74.03571
HB501,40.74816121065146,-74.0324530005455
HB502,40.74998490907138,-74.02715027332306
HB503,40.74994325412246,-74.03586477041245
HB505,40.7518674823282,-74.03037697076797
HB506,40.75409,-74.0316
HB507,40.750915534784994,-74.03354063630104
HB601,40.74265933273143,-74.03223305940628
HB602,40.74313282710551,-74.02698867022991
HB603,40.74598388291562,-74.02819901704788
HB607,40.74097260864355,-74.02860336005688
HB608,40.73915272763701,-74.0330819785595
HB609,40.73721535335381,-74.02886540972803
HB610,40.751889392240685,-74.03329162748534
JC002,40.7141454,-74.0335519
JC003,40.7177325,-74.043845
JC006,40.7211236,-74.03805095
JC008,40.7287448,-74.0321082
JC009,40.727595966,-74.044247311
JC013,40.71458403535893,-74.04281705617905
JC014,40.71835519823214,-74.03891444206238
JC018,40.73496102000952,-74.0595030784607
JC019,40.7311689,-74.0575736
JC020,40.7236589,-74.0641943
JC022,40.7376037,-74.0524783
JC024,40.742677141,-74.051788633
JC027,40.72528910781132,-74.04557168483734
JC032,40.72152515,-74.046304543
JC034,40.734785818,-74.050443636
JC035,40.71848892,-74.047726625
JC038,40.7127742,-74.0364857
JC052,40.7112423,-74.0557013
JC055,40.7253399253558,-74.06762212514877
JC057,40.7443187,-74.0439909
JC059,40.74871594538023,-74.04044330120087
JC065,40.737711,-74.066921
JC066,40.7272235,-74.0337589
JC072,40.7124188237569,-74.03852552175522
JC074,40.72333158646436,-74.04595255851744
JC075,40.72568548362901,-74.04879033565521
JC077,40.71928220070702,-74.07126188278198
JC078,40.71346382669195,-74.06285852193832
JC080,40.74590996631558,-74.0572714805603
JC081,40.72601172964625,-74.05038893222809
JC082,40.72165072487999,-74.04288411140442
JC084,40.71435836870427,-74.06661093235016
JC093,40.72572613742557,-74.07195925712585
JC094,40.72755146730012,-74.07106071710587
JC095,40.722103786686034,-74.07145500183105
JC097,40.716615000830494,-74.0424120426178
JC098,40.7242941,-74.0354826
JC102,40.71517767732029,-74.03768330812454
JC103,40.73367,-74.0625
JC104,40.7192517,-74.034234
JC105,40.73520838045357,-74.04696375131607
JC107,40.70919832245443,-74.08084273338318
JC108,40.70657545063453,-74.0867006778717
JC109,40.73100888698729,-74.06443700194359
JC110,40.71539114317,-74.04969155788422
JC115,40.71941,-74.04309
JC116,40.71636596185077,-74.034343957901
Lab - NYC,40.75404038449624,-73.99646580219269
Lab - NYC - Monolith,40.7541804,-73.9964658
SYS016,40.70962789682351,-73.93145710229872
SYS028,40.66976709185003,-73.99474382400513
SYS032,40.69594342560201,-73.96778789156087
SYS033,40.728486861173785,-74.01169271324761
SYS038,40.709306335794274,-73.93117547035216
SYS039,40.7095,-73.9329
